imagePath,name_fr,faction,rarity,type,inMyCollection,Kickstarter,to_give,to_get,progress,handCost,reserveCost,forestPower,mountainPower,waterPower,abilities_fr,supportAbility_fr,collectorNumber,id
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_01/JPG/fr_FR/ffc025ebddeb11eddf91f5a0479920bb.jpg,Teija & Nauraa,Muna,Commun,Héros,4,0,3,0,400.0,0,0,0,0,0,Le premier Personnage que vous jouez chaque Après-midi gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,BTG-091-H-FR,ALT_COREKS_B_MU_01_C / ALT_CORE_B_MU_01_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_02/JPG/fr_FR/32401fb3b14e5f226f56203340d82b6d.jpg,Arjun & Spike,Muna,Commun,Héros,0,0,0,0,0.0,0,0,0,0,0,"{T}, Défaussez une carte de votre Réserve : le prochain Personnage de Coût de Main {3} ou moins que vous jouez ce tour gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",nan,BTG-092-H-FR,ALT_COREKS_B_MU_02_C / ALT_CORE_B_MU_02_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_03/JPG/fr_FR/e341af9cf9cdb3b64296ad350a8893ae.jpg,Rin & Orchid,Muna,Commun,Héros,1,0,0,0,100.0,0,0,0,0,0,"Lorsqu'une de vos Expéditions avance grâce à {V} — Piochez une carte, puis mettez une carte de votre main en Réserve.",nan,BTG-093-H-FR,ALT_CORE_B_MU_03_C / ALT_COREKS_B_MU_03_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_04/JPG/fr_FR/f5be046058b501221abb5e551af3a8dd.jpg,Soigneuse Muna,Muna,Commun,Personnage,1,0,0,2,33.33333333333333,1,1,0,1,0,nan,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),BTG-094-C-FR,ALT_CORE_B_MU_04_C / ALT_COREKS_B_MU_04_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_04/JPG/fr_FR/879fef24d3f454aa5d84e34d86ae98f4.jpg,Soigneuse Muna,Yzmir,Rare,Personnage,1,0,0,2,33.33333333333333,1,1,0,1,0,nan,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),BTG-094-F-FR,ALT_COREKS_B_MU_04_R2 / ALT_CORE_B_MU_04_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_04/JPG/fr_FR/af3bf297f9271a54a3090bf7af5c0e00.jpg,Soigneuse Muna,Muna,Rare,Personnage,1,0,0,2,33.33333333333333,1,1,1,2,0,nan,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),BTG-094-R-FR,ALT_CORE_B_MU_04_R1 / ALT_COREKS_B_MU_04_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_06/JPG/fr_FR/418df3e024bd9bc2cde758bc72dac64a.jpg,Vendangeurs du Fuseau,Muna,Commun,Personnage,2,0,0,1,66.66666666666666,1,1,1,0,0,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",nan,BTG-095-C-FR,ALT_COREKS_B_MU_06_C / ALT_CORE_B_MU_06_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_06/JPG/fr_FR/71f0215cc40ba25b1c5d640ed1811afa.jpg,Vendangeurs du Fuseau,Yzmir,Rare,Personnage,0,0,0,0,0.0,1,1,1,0,0,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",nan,BTG-095-F-FR,ALT_COREKS_B_MU_06_R2 / ALT_CORE_B_MU_06_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_06/JPG/fr_FR/bac902eb3180d61def3073253f4038f8.jpg,Vendangeurs du Fuseau,Muna,Rare,Personnage,0,0,0,0,0.0,1,1,1,0,0,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  #À Midi — Si j'ai au moins 2 boosts, [Ravitaillez].# (Mettez la première carte de votre deck en Réserve.)",nan,BTG-095-R-FR,ALT_CORE_B_MU_06_R1 / ALT_COREKS_B_MU_06_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_07/JPG/fr_FR/63ccc5a0e556ef7bf934f29b5b756af4.jpg,Mowgli,Muna,Commun,Personnage,1,0,0,2,33.33333333333333,2,1,3,0,0,nan,nan,BTG-096-C-FR,ALT_CORE_B_MU_07_C / ALT_COREKS_B_MU_07_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_07/JPG/fr_FR/affc2f72cce63c0455c58651f4be3ad9.jpg,Mowgli,Axiom,Rare,Personnage,0,0,0,0,0.0,2,1,3,0,0,nan,nan,BTG-096-F-FR,ALT_COREKS_B_MU_07_R2 / ALT_CORE_B_MU_07_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_07/JPG/fr_FR/ba389e6dcf7640c0cd31d919bf7a87cd.jpg,Mowgli,Muna,Rare,Personnage,0,0,0,0,0.0,2,1,3,0,0,nan,#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]].# (Défaussez-moi de la Réserve pour ça.),BTG-096-R-FR,ALT_CORE_B_MU_07_R1 / ALT_COREKS_B_MU_07_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_05/JPG/fr_FR/959eb15c44c8e1585b5a5ce5dc971b34.jpg,Kitsune,Muna,Commun,Personnage,1,0,0,2,33.33333333333333,2,2,0,3,2,{H} Chaque joueur pioche une carte.,nan,BTG-097-C-FR,ALT_CORE_B_MU_05_C / ALT_COREKS_B_MU_05_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_05/JPG/fr_FR/0468aa9565d03b0564cf71d97a2323b2.jpg,Kitsune,Bravos,Rare,Personnage,0,0,0,0,0.0,2,2,0,3,2,{H} Chaque joueur pioche une carte.,nan,BTG-097-F-FR,ALT_CORE_B_MU_05_R2 / ALT_COREKS_B_MU_05_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_05/JPG/fr_FR/b282d8cf6e8a9bcdadd37446d332235c.jpg,Kitsune,Muna,Rare,Personnage,1,0,0,2,33.33333333333333,2,2,0,3,3,{H} Chaque joueur #peut [Ravitailler]#. (Mettre la première carte de son deck en Réserve.),nan,BTG-097-R-FR,ALT_COREKS_B_MU_05_R1 / ALT_CORE_B_MU_05_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_09/JPG/fr_FR/7c949f1388c14acc8dae4a04aef9ccec.jpg,Kodama,Muna,Commun,Personnage,2,0,0,1,66.66666666666666,2,2,3,3,3,"{H} Je gagne [[Endormi]]. (Au Crépuscule, ignorez mes statistiques. Au Repos, je ne vais pas en Réserve et je perds Endormi.)",nan,BTG-098-C-FR,ALT_COREKS_B_MU_09_C / ALT_CORE_B_MU_09_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_09/JPG/fr_FR/ffd0a34ba6ca0ef6fee48d32a8b10ce2.jpg,Kodama,Lyra,Rare,Personnage,0,0,0,0,0.0,2,2,3,3,3,"{H} Je gagne [[Endormi]]. (Au Crépuscule, ignorez mes statistiques. Au Repos, je ne vais pas en Réserve et je perds Endormi.)",#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]].# (Défaussez-moi de la Réserve pour ça.),BTG-098-F-FR,ALT_COREKS_B_MU_09_R2 / ALT_CORE_B_MU_09_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_MU_09/JPG/fr_FR/e5ab180a93d5978b150ceb9820dd2bfc.jpg,Kodama,Muna,Rare,Personnage,0,0,0,0,0.0,2,2,3,3,3,"{H} Je gagne [[Endormi]]. (Au Crépuscule, ignorez mes statistiques. Au Repos, je ne vais pas en Réserve et je perds Endormi.)",#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]].# (Défaussez-moi de la Réserve pour ça.),BTG-098-R-FR,ALT_COREKS_B_MU_09_R1 / ALT_CORE_B_MU_09_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_08/JPG/fr_FR/43619e77877d02db4506f3803478d445.jpg,Champignon Éternueur,Muna,Commun,Personnage,2,0,0,1,66.66666666666666,2,2,1,1,1,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",nan,BTG-099-C-FR,ALT_COREKS_B_MU_08_C / ALT_CORE_B_MU_08_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_MU_08/JPG/fr_FR/9942def18847f0084ca45cdf49fc9bf4.jpg,Champignon Éternueur,Yzmir,Rare,Personnage,0,0,0,0,0.0,2,2,1,1,1,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  #À Midi — Je gagne 1 boost.#",nan,BTG-099-F-FR,ALT_CORE_B_MU_08_R2 / ALT_COREKS_B_MU_08_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_08/JPG/fr_FR/35b79f901c92ee6b7e089a9cd78637d0.jpg,Champignon Éternueur,Muna,Rare,Personnage,0,0,0,0,0.0,2,2,1,1,1,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  #À Midi — Je gagne 1 boost[].# (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",nan,BTG-099-R-FR,ALT_CORE_B_MU_08_R1 / ALT_COREKS_B_MU_08_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_23/JPG/fr_FR/bd5bea02629433ba42df788303428824.jpg,Marchand Muna,Muna,Commun,Personnage,0,0,0,0,0.0,2,3,3,2,0,{R} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),nan,BTG-100-C-FR,ALT_COREKS_B_MU_23_C / ALT_CORE_B_MU_23_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_23/JPG/fr_FR/37f02e998cf7d36e173cbbb0018206e5.jpg,Marchand Muna,Axiom,Rare,Personnage,0,0,0,0,0.0,2,3,3,2,0,{R} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),nan,BTG-100-F-FR,ALT_COREKS_B_MU_23_R2 / ALT_CORE_B_MU_23_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_23/JPG/fr_FR/387c1ac2829040144bbe9b4b5e29ca95.jpg,Marchand Muna,Muna,Rare,Personnage,0,0,0,0,0.0,2,2,3,2,0,{R} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),nan,BTG-100-R-FR,ALT_COREKS_B_MU_23_R1 / ALT_CORE_B_MU_23_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_11/JPG/fr_FR/27d3bc728d2e3e2bafd6e53eafe46baa.jpg,Inari,Muna,Commun,Personnage,1,0,0,2,33.33333333333333,3,2,3,1,3,nan,nan,BTG-101-C-FR,ALT_COREKS_B_MU_11_C / ALT_CORE_B_MU_11_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_11/JPG/fr_FR/acdc049c607798d5ef917bf528117634.jpg,Inari,Axiom,Rare,Personnage,0,0,0,0,0.0,3,2,3,3,3,nan,#{D} : Activez les capacités {j} d'un Permanent ciblé que vous contrôlez.# (Défaussez-moi de la Réserve pour ça.),BTG-101-F-FR,ALT_COREKS_B_MU_11_R2 / ALT_CORE_B_MU_11_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_11/JPG/fr_FR/e0ab75f6e937e6ce43f792db0f1664a7.jpg,Inari,Muna,Rare,Personnage,0,0,0,0,0.0,3,2,3,1,3,#À Midi — Piochez une carte.#,nan,BTG-101-R-FR,ALT_COREKS_B_MU_11_R1 / ALT_CORE_B_MU_11_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_13/JPG/fr_FR/cb4d09af94e7338921ce849f6d99f937.jpg,Druide Muna,Muna,Commun,Personnage,0,0,0,0,0.0,3,2,3,2,2,nan,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),BTG-102-C-FR,ALT_COREKS_B_MU_13_C / ALT_CORE_B_MU_13_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_13/JPG/fr_FR/88982808df07a4726940afa281567a64.jpg,Druide Muna,Axiom,Rare,Personnage,0,0,0,0,0.0,3,2,3,2,2,nan,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),BTG-102-F-FR,ALT_CORE_B_MU_13_R2 / ALT_COREKS_B_MU_13_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_13/JPG/fr_FR/ddc2b5c142e31e0f8d6344a44b71093b.jpg,Druide Muna,Muna,Rare,Personnage,0,0,0,0,0.0,3,2,2,1,1,#{H} Jusqu'à une Plante ciblée gagne 2 boosts.#,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),BTG-102-R-FR,ALT_COREKS_B_MU_13_R1 / ALT_CORE_B_MU_13_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_16/JPG/fr_FR/de1e540740494b2115d39c671fcdd779.jpg,Aloe Vera,Muna,Commun,Personnage,0,0,0,0,0.0,3,3,2,2,4,À Midi — [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),nan,BTG-103-C-FR,ALT_COREKS_B_MU_16_C / ALT_CORE_B_MU_16_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_16/JPG/fr_FR/cd917dcd9d2c55206e89ce58fcba89f7.jpg,Aloe Vera,Lyra,Rare,Personnage,0,0,0,0,0.0,3,3,2,2,4,"#{J} Vous pouvez payer {1} pour que je gagne [[Ancré]].# (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.)",nan,BTG-103-F-FR,ALT_CORE_B_MU_16_R2 / ALT_COREKS_B_MU_16_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_16/JPG/fr_FR/91222b8bf1a4f74dde5d028487c67521.jpg,Aloe Vera,Muna,Rare,Personnage,0,0,0,0,0.0,3,3,2,2,4,"#{J} Vous pouvez payer {1} pour que je gagne [[Ancré]].# (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.)",nan,BTG-103-R-FR,ALT_CORE_B_MU_16_R1 / ALT_COREKS_B_MU_16_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_12/JPG/fr_FR/faed582f5fa5e651542ddb82cbbca5a9.jpg,Fille d'Yggdrasil,Muna,Commun,Personnage,0,0,0,0,0.0,3,3,5,5,3,{H} L'adversaire ciblé pioche une carte.,nan,BTG-104-C-FR,ALT_CORE_B_MU_12_C / ALT_COREKS_B_MU_12_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_12/JPG/fr_FR/0eb1da417931e7e67fcb4935a92af5bd.jpg,Fille d'Yggdrasil,Axiom,Rare,Personnage,0,0,0,0,0.0,3,3,5,5,3,{H} L'adversaire ciblé pioche une carte.,nan,BTG-104-F-FR,ALT_CORE_B_MU_12_R2 / ALT_COREKS_B_MU_12_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_12/JPG/fr_FR/61b66c5da2ab0f9b41a99eec3e70c6f4.jpg,Fille d'Yggdrasil,Muna,Rare,Personnage,0,0,0,0,0.0,3,3,5,5,3,{H} #Chaque joueur# pioche une carte.,nan,BTG-104-R-FR,ALT_COREKS_B_MU_12_R1 / ALT_CORE_B_MU_12_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_15/JPG/fr_FR/71d22f6dd9f9b39a75410122ebc30809.jpg,Dracaena,Muna,Commun,Personnage,1,0,0,2,33.33333333333333,3,3,0,2,2,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — Je gagne 1 boost.",nan,BTG-105-C-FR,ALT_COREKS_B_MU_15_C / ALT_CORE_B_MU_15_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_15/JPG/fr_FR/027a35518d10894df6a1eb57af6a6776.jpg,Dracaena,Bravos,Rare,Personnage,0,0,0,0,0.0,3,3,0,2,2,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — Je gagne 1 boost.",nan,BTG-105-F-FR,ALT_CORE_B_MU_15_R2 / ALT_COREKS_B_MU_15_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_15/JPG/fr_FR/0261f59d4fc94c22ba2d1159c687027b.jpg,Dracaena,Muna,Rare,Personnage,0,0,0,0,0.0,3,3,0,1,1,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — Je gagne #2 boosts#.",nan,BTG-105-R-FR,ALT_COREKS_B_MU_15_R1 / ALT_CORE_B_MU_15_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_10/JPG/fr_FR/819578cfff8e2544f9ab034feacea497.jpg,"Yong-Su, Tisserand Verdoyant",Muna,Commun,Personnage,2,0,0,1,66.66666666666666,3,3,3,3,3,"{J} Si vous contrôlez au moins deux Plantes, je gagne 2 boosts[]. (Les cartes en Réserve ne sont pas contrôlées. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",nan,BTG-106-C-FR,ALT_COREKS_B_MU_10_C / ALT_CORE_B_MU_10_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_10/JPG/fr_FR/a97f54caffd6949ab39261e888fee9fd.jpg,"Yong-Su, Tisserand Verdoyant",Lyra,Rare,Personnage,0,0,0,0,0.0,3,3,3,3,3,"{J} #Si vous avez au moins trois statistiques de base de 0 parmi les Personnages que vous contrôlez,# je gagne 2 boosts.",nan,BTG-106-F-FR,ALT_CORE_B_MU_10_R2 / ALT_COREKS_B_MU_10_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_10/JPG/fr_FR/ce2e1c8b75501fb130d2c741240a42a8.jpg,"Yong-Su, Tisserand Verdoyant",Muna,Rare,Personnage,0,0,0,0,0.0,2,2,2,2,2,"{J} Si vous contrôlez au moins deux Plantes, je gagne 2 boosts[]. (Les cartes en Réserve ne sont pas contrôlées. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",nan,BTG-106-R-FR,ALT_COREKS_B_MU_10_R1 / ALT_CORE_B_MU_10_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_18/JPG/fr_FR/3193654ee592d3f663d0c7000ce547e3.jpg,Parvati,Muna,Commun,Personnage,2,0,0,1,66.66666666666666,4,2,3,0,3,"{H} Un Personnage ciblé gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",nan,BTG-107-C-FR,ALT_COREKS_B_MU_18_C / ALT_CORE_B_MU_18_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_18/JPG/fr_FR/f621fd267c90cd31effefda94623a744.jpg,Parvati,Bravos,Rare,Personnage,0,0,0,0,0.0,4,3,3,0,3,"#{J}# Un Personnage ciblé gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",nan,BTG-107-F-FR,ALT_CORE_B_MU_18_R2 / ALT_COREKS_B_MU_18_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_18/JPG/fr_FR/ff10f292259839f8762187c78e86809c.jpg,Parvati,Muna,Rare,Personnage,1,0,0,2,33.33333333333333,4,3,3,0,3,"#{J}# Un Personnage ciblé gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",nan,BTG-107-R-FR,ALT_CORE_B_MU_18_R1 / ALT_COREKS_B_MU_18_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_14/JPG/fr_FR/7e39bf9db699cfd9f84dc679b47bb0ea.jpg,Cernunnos,Muna,Commun,Personnage,2,0,0,1,66.66666666666666,4,3,4,4,4,nan,nan,BTG-108-C-FR,ALT_COREKS_B_MU_14_C / ALT_CORE_B_MU_14_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_14/JPG/fr_FR/d9bcc5bda06e0ad82b2d7f91fcdb221b.jpg,Cernunnos,Lyra,Rare,Personnage,1,1,0,2,33.33333333333333,3,3,4,4,4,nan,nan,BTG-108-F-FR,ALT_CORE_B_MU_14_R2 / ALT_COREKS_B_MU_14_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_14/JPG/fr_FR/3fad2031de5b50ae0cb175ed4f7aa2ef.jpg,Cernunnos,Muna,Rare,Personnage,0,0,0,0,0.0,3,3,4,4,4,nan,nan,BTG-108-R-FR,ALT_CORE_B_MU_14_R1 / ALT_COREKS_B_MU_14_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_17/JPG/fr_FR/a7a2f8df8b466122c5af01c9cfeb01d8.jpg,Aja,Muna,Commun,Personnage,2,0,0,1,66.66666666666666,4,4,4,5,4,{H} Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,nan,BTG-109-C-FR,ALT_CORE_B_MU_17_C / ALT_COREKS_B_MU_17_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_17/JPG/fr_FR/7eab58265b8f3cdaf1a9e8d3526a8825.jpg,Aja,Bravos,Rare,Personnage,1,0,0,2,33.33333333333333,4,4,4,5,4,{H} Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,nan,BTG-109-F-FR,ALT_COREKS_B_MU_17_R2 / ALT_CORE_B_MU_17_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_17/JPG/fr_FR/6c6de931be73988c2d2225cb04c3a200.jpg,Aja,Muna,Rare,Personnage,0,0,0,0,0.0,4,4,4,5,4,#{J}# Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]].# (Défaussez-moi de la Réserve pour ça.),BTG-109-R-FR,ALT_CORE_B_MU_17_R1 / ALT_COREKS_B_MU_17_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_19/JPG/fr_FR/251af049cb9d5a5a7241ba74957d716e.jpg,Vertéchine,Muna,Commun,Personnage,3,0,0,0,100.0,4,4,5,5,6,J'ai [Défenseur] sauf si vous contrôlez au moins deux autres Plantes. (Mon Expédition ne peut pas avancer au Crépuscule.),nan,BTG-110-C-FR,ALT_CORE_B_MU_19_C / ALT_COREKS_B_MU_19_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_19/JPG/fr_FR/f05c70980bea761f8d670e5d84780645.jpg,Vertéchine,Ordis,Rare,Personnage,0,0,0,0,0.0,4,4,5,5,6,J'ai [Défenseur] sauf si vous contrôlez au moins deux #Bureaucrates#. (Mon Expédition ne peut pas avancer au Crépuscule.),nan,BTG-110-F-FR,ALT_CORE_B_MU_19_R2 / ALT_COREKS_B_MU_19_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_19/JPG/fr_FR/2a94f3e1f4fe4eb8a5abac5227d5a98e.jpg,Vertéchine,Muna,Rare,Personnage,0,0,0,0,0.0,3,3,4,4,5,J'ai [Défenseur] sauf si vous contrôlez au moins deux autres Plantes. (Mon Expédition ne peut pas avancer au Crépuscule.),nan,BTG-110-R-FR,ALT_CORE_B_MU_19_R1 / ALT_COREKS_B_MU_19_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_20/JPG/fr_FR/2944f873d6499eea1e1c446fe37def58.jpg,Pignon Pugnace,Muna,Commun,Personnage,1,0,0,2,33.33333333333333,5,5,3,3,3,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",nan,BTG-111-C-FR,ALT_COREKS_B_MU_20_C / ALT_CORE_B_MU_20_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_20/JPG/fr_FR/90af6e5a052a183ac57b4a0076bf9ded.jpg,Pignon Pugnace,Lyra,Rare,Personnage,0,0,0,0,0.0,4,4,3,3,3,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",nan,BTG-111-F-FR,ALT_COREKS_B_MU_20_R2 / ALT_CORE_B_MU_20_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_20/JPG/fr_FR/10136ba28ed8c661a4a4b297b8641504.jpg,Pignon Pugnace,Muna,Rare,Personnage,1,0,0,2,33.33333333333333,4,4,3,3,3,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",nan,BTG-111-R-FR,ALT_COREKS_B_MU_20_R1 / ALT_CORE_B_MU_20_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_21/JPG/fr_FR/1fedd939bb6d1ba8365157dd0627f2da.jpg,Fils d'Yggdrasil,Muna,Commun,Personnage,3,1,0,0,100.0,6,6,6,3,3,[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.),nan,BTG-112-C-FR,ALT_CORE_B_MU_21_C / ALT_COREKS_B_MU_21_C
